archivo,inicio_s,fin_s,clase,theta_AF3,alpha_AF3,beta_AF3,alpha_beta_AF3,theta_T7,alpha_T7,beta_T7,alpha_beta_T7,theta_Pz,alpha_Pz,beta_Pz,alpha_beta_Pz,theta_T8,alpha_T8,beta_T8,alpha_beta_T8,theta_AF4,alpha_AF4,beta_AF4,alpha_beta_AF4,theta_prom,alpha_prom,beta_prom,alpha_beta_prom
001 (12).edf,95,105,0,1.7269646951127386e-11,1.1248851174460698e-11,4.78031098532543e-12,2.3531630492226037,5.831136381331266e-10,1.5556608127950013e-10,3.321025717446494e-11,4.684278127153844,1.4184285765038418e-11,1.707387073571502e-11,5.133258115381846e-12,3.326127451988638,1.5388379824580302e-11,1.419232805358151e-11,6.240754663836805e-12,2.2741365136209493,2.3746180267384915e-11,1.6171735724230238e-11,5.4146232288431e-12,2.986677935056531,1.3074042618825153e-10,4.2850573393497515e-11,1.0955840833570424e-11,3.911208098441573
001 (12).edf,100,110,0,1.981869982149652e-11,1.1109304395227258e-11,6.14912389047316e-12,1.8066483279738286,3.9117439353502337e-10,1.2478146062328273e-10,3.1298585606337446e-11,3.986808292002069,2.1738531862888005e-11,1.2638582090102866e-11,5.500340684945364e-12,2.2977816855408855,1.7643146191247075e-11,1.4545037017758584e-11,6.5516766377288494e-12,2.22004806128537,2.0754459564503116e-11,1.2882047915410298e-11,5.683513554447242e-12,2.2665641230555944,9.422584619503162e-11,3.519128640835635e-11,1.1036648074786412e-11,3.1885846291277518
001 (12).edf,105,115,0,2.2215804137141107e-11,2.8204481329324233e-11,7.929163368024447e-12,3.5570564030832155,5.710674148445278e-10,1.0115865727154575e-10,3.938509676274712e-11,2.5684501394250203,1.3804763719175228e-11,3.227808478409139e-11,7.512633821477729e-12,4.296507130669962,1.671708496305774e-11,2.139675773875702e-11,7.378517023427214e-12,2.8998723823257557,2.6154275739408986e-11,3.162313660906225e-11,7.707762886052128e-12,4.102764586373964,1.299918686806622e-10,4.2932223546556137e-11,1.3982634772345729e-11,3.070395833513845
001 (12).edf,110,120,0,2.070326566812635e-11,2.258906785826885e-11,6.106531148277989e-12,3.6991652559798784,2.9180847344093037e-10,9.697531074290901e-11,2.7541083064338384e-11,3.52111463867874,1.4105710682510726e-11,2.7546445196066098e-11,5.886915753573168e-12,4.679266079074818,1.4554645569707984e-11,1.5884770388064648e-11,6.129792639845143e-12,2.591404199354115,1.354606516780973e-11,2.1631734216042906e-11,6.322517149456001e-12,3.4213800776964494,7.094363210581705e-11,3.6925465680270306e-11,1.0397367951098137e-11,3.551424346425131
001 (12).edf,115,125,0,3.734711118135755e-11,2.6166693693577798e-11,6.256057611786934e-12,4.182617123646299,2.633427919440417e-10,1.0541505803538318e-10,2.64514901893859e-11,3.985221901701505,1.4557180027954478e-11,1.7261348260325513e-11,5.156611034170992e-12,3.347421037953186,1.572751605509915e-11,1.5881599663661158e-11,5.7548794123636306e-12,2.7596754902529406,1.9152049200269225e-11,2.324620798306425e-11,5.671094574586433e-12,4.099069002875779,7.002532968174443e-11,3.7594181527202387e-11,9.858026564458778e-12,3.8135605824740817
001 (12).edf,120,130,0,1.8860833103847582e-11,2.4961227382860777e-11,6.454371071827984e-12,3.8673368954275733,9.790076418265394e-10,1.7096688222147265e-10,4.265809668676251e-11,4.0078413126792505,2.1937111674770304e-11,1.3161253238142635e-11,5.472324267897329e-12,2.4050572652193507,3.838601175985686e-11,1.0909778770585492e-11,6.5928912271772946e-12,1.6547791241592267,2.2912270501965944e-11,2.2141362211651403e-11,6.424986362755835e-12,3.4461337287810876,2.1622077377339602e-10,4.8428100764942596e-11,1.3520533923284191e-11,3.581818664834149
001 (12).edf,125,135,0,2.2266054514289498e-11,3.0701222921893855e-11,7.1297608101156165e-12,4.306066323899021,8.958371124218074e-10,1.9689455473614544e-10,5.993881047994231e-11,3.284925962987428,1.532110268160377e-11,2.0075924680010027e-11,7.115285511170459e-12,2.82152060496973,1.8560300382045745e-11,1.5510481575031876e-11,8.097402989394927e-12,1.9154884097217058,2.1763478130940535e-11,2.6179646499217387e-11,8.46915707299974e-12,3.091174986313563,1.9474960962613736e-10,5.7872366082459715e-11,1.8150083372724614e-11,3.1885454680295586
001 (12).edf,130,140,0,2.8435775216188094e-11,1.3677852942687461e-11,7.0989235931547725e-12,1.9267502689952185,3.6137287217520054e-10,8.489125760056912e-11,3.121312866243955e-11,2.719729204933031,1.7499211555574968e-11,1.5482144292496123e-11,6.190046313755436e-12,2.501135453234318,2.1363827932521783e-11,1.0160831479006223e-11,7.345472731524672e-12,1.3832780884746647,3.027793459832129e-11,1.500148330009306e-11,7.081120131943981e-12,2.1185184011240183,9.178992429556133e-11,2.78427139229704e-11,1.1785738286563683e-11,2.362407279543315
001 (12).edf,135,145,0,2.046210571694126e-11,4.026093775874316e-11,5.754784104927412e-12,6.996081351561145,5.461574053033027e-10,2.5474978112488454e-10,6.732487832511904e-11,3.783887731585204,1.6630237126380702e-11,2.1892457163395346e-11,5.560603422616909e-12,3.9370650088713584,1.54135919075322e-11,2.54313922913312e-11,5.0886231458691905e-12,4.997696147331274,1.9898580521535093e-11,4.218866768880167e-11,6.394047520538617e-12,6.5981160686224944,1.2371238411513836e-10,7.690464720543119e-11,1.8024587303814235e-11,4.26665231825625
001 (12).edf,140,150,0,2.6220953888286185e-11,2.4761346937368184e-11,5.6038640456009225e-12,4.4186202120313816,2.346116150128261e-09,1.0583883376519553e-09,2.511845558743681e-10,4.213588426914736,1.8898025306304727e-11,2.7744065185157352e-11,5.906428044200712e-12,4.697266262711548,3.168661463877749e-11,1.631933789627328e-11,6.3195802893137e-12,2.5823452111003316,2.7976694435257783e-11,2.614327582481707e-11,6.4789425670543245e-12,4.035114612337613,4.901796876793775e-10,2.3067127269911424e-10,5.509867416410755e-11,4.186512220095823
001 (12).edf,145,155,0,2.7439270850050948e-11,1.3335723520947128e-11,6.636819141159998e-12,2.009354667847146,9.617523273876176e-10,2.8996544638863334e-10,6.115902668225846e-11,4.741171698089647,1.8831551798545088e-11,1.0774777216115905e-11,5.5185683647903406e-12,1.9524587726159766,2.5949169001745348e-11,1.3267873812226174e-11,6.438281858912538e-12,2.060778652282737,3.434263822620471e-11,1.417467703975684e-11,6.715861792486019e-12,2.110626674243959,2.1366299145283275e-10,6.830369959553588e-11,1.7293711567921473e-11,3.9496263903368245
001 (12).edf,150,160,0,2.2591463352421374e-11,2.146423917926234e-11,7.665714765057199e-12,2.8000310260829515,1.4954876704875418e-09,3.919397119221576e-10,1.0470734877702929e-10,3.7431920156509717,1.6042454879406918e-11,1.2672265474194174e-11,6.051020017898648e-12,2.09423625053465,1.9804814676659447e-11,1.9026420554346586e-11,7.045792664998405e-12,2.7003946126409173,2.931858835885202e-11,2.476914747019487e-11,7.178674541212785e-12,3.450378942239984,3.166489983509763e-10,9.397435692003113e-11,2.6529710153239262e-11,3.5422308188526106
001 (12).edf,155,165,0,1.709965150158151e-11,1.467321046664315e-11,6.7837260403625756e-12,2.1630016276215804,9.129709124261597e-10,2.1003562345127006e-10,5.882973206248506e-11,3.570229135638151,1.122997081559499e-11,1.0657066662298664e-11,5.6185397893859176e-12,1.8967680325822585,1.9094638579096207e-11,1.0033456556590066e-11,6.775918631437712e-12,1.4807522200810683,2.6433218051583845e-11,1.2090028811881294e-11,6.363970855900676e-12,1.8997618131251206,1.9736567827480327e-10,5.1497877189736646e-11,1.6874377475914393e-11,3.051838638980432
001 (12).edf,160,170,0,2.3179339969320738e-11,1.8487293356038133e-11,6.387834435145656e-12,2.8941409712064,3.564643186733631e-10,1.4367903528174444e-10,5.540054515583851e-11,2.5934588708032327,2.1943596362551038e-11,1.5190535499333474e-11,6.119804962131759e-12,2.4821927485156383,3.3263815252573585e-11,1.4068012343050332e-11,7.480578322366935e-12,1.8806049127227187,3.1051705783148736e-11,1.871177867258754e-11,6.743149490744109e-12,2.774931609965344,9.318055520819145e-11,4.202733103055079e-11,1.6426382473245396e-11,2.5585262670586872
001 (12).edf,165,175,0,6.767800467686508e-11,3.0126139806866916e-11,7.850275598152668e-12,3.8375900858762484,8.158405486353022e-09,1.3399689748144799e-09,1.37570968553164e-10,9.740201649424689,6.612686547313496e-11,2.9317856222019876e-11,7.72529233216013e-12,3.7950481304080412,3.471111218966428e-11,3.7815638362812365e-11,9.112197691400188e-12,4.150001969173869,6.155261706271615e-11,3.3865690253057395e-11,7.239361484044757e-12,4.677994092116539,1.6776948171510806e-09,2.9421885989184725e-10,3.389961913178434e-11,8.679119926040324
001 (12).edf,170,180,0,4.570092153467584e-11,2.180075491034444e-11,6.485309763177983e-12,3.361559540937249,8.696442710683416e-09,1.4464266207189568e-09,1.61142175521544e-10,8.97608969245656,3.5086457184904104e-11,1.875244943770395e-11,5.513823378613052e-12,3.4009884158496466,3.684461827455797e-11,2.035076564618939e-11,7.311730008367577e-12,2.7833037629808377,4.358786686199541e-11,2.14099043447081e-11,7.2212507495586145e-12,2.9648471002086088,1.7715325149079101e-09,3.0574809901158055e-10,3.753485788425224e-11,8.145710847085883
001 (12).edf,175,185,0,2.6954426061740593e-11,1.3164133861041703e-11,7.677204268227656e-12,1.7147041294083931,2.077632952745895e-09,4.5728646019108035e-10,8.00881433424062e-11,5.709789752972708,1.9297690649986937e-11,1.1232169123101797e-11,6.786948286192164e-12,1.6549660686163319,2.1705017301059736e-11,1.4560158310469283e-11,7.716063788806378e-12,1.8869929939655978,2.877516456315499e-11,1.5071330191395798e-11,8.252769971290461e-12,1.8262147429076032,4.348730502643674e-10,1.022628503354178e-10,2.2104225931384576e-11,4.626393643136827
001 (12).edf,180,190,0,3.575742701869225e-11,1.7275655497296574e-11,7.723826260100512e-12,2.236670649434282,2.0038633754282034e-10,8.24122945755056e-11,3.3456691074901265e-11,2.4632529974648367,1.7103184016433853e-11,1.0180185584217445e-11,7.210836034131182e-12,1.4117899139616248,1.8956812120995133e-11,1.8106905624156427e-11,8.398071169389485e-12,2.156079087559429,3.068551443375015e-11,1.677382865839313e-11,9.271302937054675e-12,1.8092202112556437,6.057785502653834e-11,2.8949773987913838e-11,1.3212145495115424e-11,2.1911485911668676
001 (12).edf,185,195,0,3.61620709541864e-11,3.35311973818626e-11,9.0396114161251e-12,3.709362696946105,3.971616966024239e-09,1.7408219457675236e-09,3.1993325435853056e-10,5.441203507456233,3.1957816201808894e-11,3.8006401007653e-11,7.268604975643578e-12,5.228843930163894,3.3005946894003284e-11,2.2848140994016292e-11,8.496059590945291e-12,2.6892632695710827,3.1960117637527474e-11,3.72625603733691e-11,8.78973652370181e-12,4.239326204248489,8.20940583542353e-10,3.744940491048849e-10,7.070545337298927e-11,5.296536988870342
001 (12).edf,190,200,0,6.389233681817158e-11,6.934999015928426e-11,8.23822069546754e-12,8.418078699620036,1.920410326366493e-08,4.467232711489504e-09,9.082480158086733e-10,4.918516345463228,3.8151838261448954e-11,5.033960672834316e-11,8.072745796939213e-12,6.235747785769429,3.494671582702715e-11,2.5227719182772573e-11,8.504853428915964e-12,2.9662732454623995,5.613544675009639e-11,6.638347798461612e-11,9.234293019507124e-12,7.188799168965434,3.8794459202643346e-09,9.35706701108904e-10,1.884596257499006e-10,4.965024722858431
001 (12).edf,195,205,0,4.3756593859950875e-11,3.529920576403796e-11,7.855690224216901e-12,4.493456940959861,2.2110716068341478e-08,2.908442116764646e-09,4.099815487128355e-10,7.094080516296146,4.187200572146717e-11,2.3216497369935726e-11,7.482681257419771e-12,3.102697625522191,6.054821224074757e-11,3.050652539907362e-11,9.671685937226851e-12,3.1542096793747536,4.415835630487409e-11,3.940615541389951e-11,8.052944957858975e-12,4.89338442273128,4.460210247293703e-09,6.073741001423185e-10,8.86089102179116e-11,6.854548810595151
001 (12).edf,200,210,0,2.4212559143215366e-11,2.9683035791650105e-11,6.16155518850059e-12,4.817458398660136,4.295898228882155e-09,1.4687355483711549e-09,3.5826805778429637e-10,4.0995436697720935,1.4356005504534976e-11,2.2147816695882956e-11,5.800056887320791e-12,3.8185516325364275,1.6767261356013233e-11,2.1849085558825194e-11,6.653106879974416e-12,3.2840424711333083,2.4080661631793278e-11,2.871110280983452e-11,6.697298137488915e-12,4.28696800118853,8.750629433035423e-10,3.1422531784546954e-10,7.671601497551622e-11,4.095954644486604
001 (12).edf,205,215,0,2.3407715666819733e-11,3.703874377665659e-11,7.859223060821757e-12,4.712774213178247,3.1994991099691262e-09,6.932828417648684e-10,2.184570493364119e-10,3.173543009350322,2.4608157895685994e-11,3.0098677558675366e-11,7.017553556304881e-12,4.28905562560807,2.1739313967003267e-11,3.874973410039437e-11,8.784794597171837e-12,4.411000584221901,1.932120856219211e-11,4.070400575574411e-11,8.272423203938676e-12,4.92044528577359,6.577151012121654e-10,1.6797480059126774e-10,5.007820875092981e-11,3.3542493787409864
001 (12).edf,210,220,0,2.9457387681887086e-11,4.694594528966112e-11,6.845295141009076e-12,6.858133115169194,3.67955125669929e-09,6.605699657682552e-10,1.3249171887356112e-10,4.985745308343741,2.393966799655339e-11,3.017951694728993e-11,6.1205190829433634e-12,4.930875394440657,2.615535302094355e-11,2.563289560577129e-11,7.23695865277503e-12,3.5419430779727192,3.1928675254383594e-11,4.8755494781907517e-11,6.859700672585639e-12,7.107525110644518,7.582064681306114e-10,1.6241676367857704e-10,3.191083848457485e-11,5.089705297373697
001 (12).edf,215,225,0,2.4202422287633434e-11,4.457102147457692e-11,7.078713604581344e-12,6.296486051608381,3.4836544037629714e-09,6.328429036966016e-10,1.420796708025352e-10,4.4541411175997,1.951893346764198e-11,3.7118858340597585e-11,6.5836833115248005e-12,5.638007872526412,2.309336002594367e-11,2.6049164317930812e-11,7.997869391254812e-12,3.2570129672802612,2.2931693565469973e-11,4.9110064180118375e-11,8.233624213323222e-12,5.964574397341456,7.146801626219321e-10,1.5793840240196503e-10,3.439471226464387e-11,4.591938469690825
001 (12).edf,220,230,0,2.1427129419704264e-11,1.3878255591160967e-11,6.831652467361226e-12,2.0314639331355715,3.4470499163312836e-09,6.395639050143596e-10,1.614562188788159e-10,3.9612218684149707,1.3520602381671789e-11,7.83924886098626e-12,6.124495376064544e-12,1.2799828197476046,1.539479253719013e-11,1.0232195887654246e-11,7.76840924041468e-12,1.3171545899541266,2.6234596588421113e-11,1.688207358671602e-11,7.938408303496464e-12,2.126632057874918,7.047254074516542e-10,1.3767913578817544e-10,3.8023836853230565e-11,3.62086383653516
001 (12).edf,225,235,0,3.495225165541423e-11,1.502113808952081e-11,6.717912939519156e-12,2.2359828453799473,1.144460400523035e-08,2.3385167400010508e-09,4.684194088828471e-10,4.992356626678379,2.6453965931441925e-11,1.462363362664311e-11,6.2377353665844484e-12,2.3443818577142475,2.8901984357289495e-11,1.4357339693331244e-11,8.106598521346521e-12,1.7710683038669175,2.7961808513350553e-11,1.6700018677829575e-11,7.14304561025433e-12,2.337940927306352,2.312574803137569e-09,4.798437740176751e-10,9.93249402641103e-11,4.831050214998821
001 (12).edf,230,240,0,2.8825114682226383e-11,2.136336275421795e-11,7.653760785280363e-12,2.7912242560943055,2.10668575997559e-09,5.239029164645446e-10,1.5206403923927934e-10,3.4452781807285855,1.2992216938377353e-11,1.8282499248826793e-11,6.344298843798066e-12,2.881721006364484,1.8142003968118044e-11,2.0578912562252993e-11,8.615669864880638e-12,2.3885446964648867,2.4908609627603508e-11,2.4697670386135075e-11,7.879979446449803e-12,3.1342303052912417,4.3831074103838303e-10,1.2176507228319548e-10,3.651154963593764e-11,3.334974097164706
001 (12).edf,235,245,0,1.5653749447832448e-11,1.6784491155175923e-11,5.079647162863959e-12,3.3042631932948368,2.497790618603236e-10,1.119478055775026e-10,3.4978301479963686e-11,3.2004929010526335,1.3323847741290738e-11,1.5083442742390345e-11,5.248091929800167e-12,2.874081274518505,2.6646808506064025e-11,1.390869062660745e-11,5.802865888517397e-12,2.3968657718128052,1.718150579049176e-11,1.6343776087042546e-11,5.90607095339042e-12,2.767284073629405,6.451699466920051e-11,3.4813641237743775e-11,1.1402995482907127e-11,3.0530259605845464
001 (12).edf,240,250,0,1.1505831789102959e-11,1.4088269084532155e-11,6.9898321969406806e-12,2.0155375247346177,5.579096439389521e-10,2.2760955335477435e-10,6.430134006025927e-11,3.539732657849318,1.099007193125082e-11,1.2662558878894789e-11,6.071568834003247e-12,2.0855497524757234,1.7890893776557654e-11,1.5036716784341864e-11,7.088660762227591e-12,2.1212352077089127,1.1598747494108185e-11,1.6661162482021998e-11,6.853052333726856e-12,2.4312031589230916,1.2197903778599437e-10,5.7211652116913035e-11,1.8260890837431526e-11,3.133015394826165
001 (12).edf,245,255,0,2.007193512360567e-11,1.1193706321588173e-11,7.697176554241109e-12,1.4542613441055203,4.1062192423095506e-10,2.017141207212267e-10,7.813966906813621e-11,2.581456040533472,1.099975098398163e-11,1.5642434821017593e-11,8.04393127928909e-12,1.9446256162447035,1.4714047364643496e-11,1.3375216054088487e-11,8.753228453538685e-12,1.5280323283098205,2.0856678318802214e-11,1.1715251256338152e-11,9.010328484053554e-12,1.3002024595520307,9.545286720439762e-11,5.072814583485183e-11,2.232886676785173e-11,2.271863877475785
001 (12).edf,250,260,0,3.3503098544154697e-11,2.8602168014213943e-11,8.769717724258208e-12,3.2614696291873266,1.73107761380932e-09,5.365908246713119e-10,1.0127471499008091e-10,5.29836914104243,1.81332823840825e-11,1.3697130727117203e-11,8.136343829258246e-12,1.6834503327971957,1.3408797480407225e-11,1.576124924806152e-11,8.141599445303565e-12,1.9358910191968859,3.0332594405501797e-11,2.7645782626951882e-11,9.327054730931464e-12,2.9640420716380835,3.6529107732469326e-10,1.2445943105753128e-10,2.7129886143966475e-11,4.587539748492838
001 (12).edf,255,265,0,3.35349728804476e-11,1.509114439405346e-11,7.221198291379679e-12,2.0898393570037466,5.51969723061869e-09,1.7572372587436384e-09,3.6812832954418823e-10,4.77343664618104,2.2994041690500858e-11,1.3587428671282272e-11,7.286953811919176e-12,1.8646239597481036,3.134035770275475e-11,1.77865562096748e-11,8.211325066729249e-12,2.166100606800064,3.525637021650929e-11,1.6568981235622107e-11,8.197653175005656e-12,2.0211859274725508,1.1285645946217803e-09,3.640542738508542e-10,7.980909197784439e-11,4.561563912441435
001 (12).edf,260,270,0,1.471438736499368e-11,1.4427722765866131e-11,6.920607447518429e-12,2.0847480333593524,5.939507446440974e-10,2.188162843136669e-10,4.462711701754979e-11,4.903213537805199,8.12331365780187e-12,1.2270586598454506e-11,7.328880452928314e-12,1.6742784491117868,2.5615507136456857e-11,1.1340772184259213e-11,9.189439809297661e-12,1.234109197035589,1.5564337883186432e-11,1.2314959488885824e-11,8.134551618060798e-12,1.5139075965224003,1.3159365813730724e-10,5.383406507022651e-11,1.5240119269070995e-11,3.532391323175525
001 (12).edf,265,275,0,3.6776923654926566e-11,1.7282646858545883e-11,6.561780094488112e-12,2.6338351193852545,8.848069929886752e-09,2.409751674297002e-09,5.883975350684311e-10,4.095448282285455,2.4094990087907223e-11,1.071008678616149e-11,7.450029749497648e-12,1.4375898011526285,3.406765982795925e-11,1.787466529665862e-11,8.712815422295908e-12,2.05153723914749,4.079144463072321e-11,1.7193699576430042e-11,8.622814465618593e-12,1.9939776792120254,1.7967601896176537e-09,4.945625545629596e-10,1.239489949600663e-10,3.990048928773461
001 (13).edf,0,10,0,5.565415202058926e-11,7.930945581144353e-12,1.8407708014049967e-12,4.308491624862224,2.4667156388748822e-11,1.1312923959546458e-11,9.469331257255552e-12,1.1946909081756238,5.245625025858946e-12,6.553178519359097e-12,4.36448836508696e-12,1.5014769134866348,4.795633788276393e-12,4.688115875469619e-12,3.866438696768947e-12,1.2125152480465602,2.990103753537457e-11,6.858456782564311e-12,1.7987378015939876e-12,3.8129274741913757,2.4052720951769594e-11,7.468724143616768e-12,4.2679533844220885e-12,1.7499544795586108
001 (13).edf,5,15,0,7.62571026781323e-11,1.0109928150827798e-11,2.2239107549459172e-12,4.546013426277827,7.425874754103698e-12,7.1169508329040334e-12,9.256101367969034e-12,0.7688929226220897,7.187727889372379e-12,7.269524674326917e-12,3.4474604371757155e-12,2.1086607973614266,5.866589540494701e-12,4.8554961017081734e-12,3.884361981669624e-12,1.250011230833107,3.125759644961713e-11,5.7012281218475194e-12,1.9022099181818614e-12,2.9971603382747434,2.5598978262344046e-11,7.010625576322888e-12,4.14280889198843e-12,1.6922396758103866
001 (13).edf,10,20,0,6.363401580726815e-11,7.962592731863142e-12,1.9851216959091687e-12,4.011135815135174,9.297194748596642e-12,9.28636719356651e-12,1.0663336329587047e-11,0.8708688262790767,1.0303480896791435e-11,7.329472496826985e-12,2.6993333516461563e-12,2.7152898667951453,5.491871812206108e-12,5.47459476326253e-12,4.906236315029438e-12,1.1158440832725527,4.0071326030877024e-11,6.003841542253754e-12,2.1779315733262754e-12,2.7566713370541325,2.5759577859147875e-11,7.211373745554584e-12,4.486391853099617e-12,1.6073882936846668
001 (13).edf,15,25,0,4.44809213691789e-11,8.642059827717735e-12,1.9972364285875312e-12,4.327008912925497,6.63277573588409e-12,6.746995111801613e-12,9.27641207357379e-12,0.7273280939105904,7.999616255413546e-12,1.673359798522481e-11,3.0416440659037827e-12,5.501497750116482,6.195698346027129e-12,4.4798886114501255e-12,5.0948003118842346e-12,0.8793060252038233,3.076012184218498e-11,7.644879507367622e-12,2.216319659085441e-12,3.449357801808365,1.9213826709737728e-11,8.84948420871238e-12,4.325282507806956e-12,2.0459898729711705
001 (13).edf,20,30,0,1.4247495405344192e-11,9.784124678874756e-12,2.0250197528561117e-12,4.831619378070318,1.0412833802020991e-10,4.147423349350551e-11,1.2942757190012773e-11,3.2044357229778626,7.794680264296588e-12,2.6458147976575087e-11,3.920010425048602e-12,6.749509595053448,6.986163604889572e-12,7.909752916408815e-12,3.388822315051995e-12,2.3340713029645683,7.526038374572316e-12,9.11550385816392e-12,2.3206641998394764e-12,3.9279719395828367,2.813654313386252e-11,1.8948352584705617e-11,4.919454776561792e-12,3.851718014561895
001 (13).edf,25,35,0,4.911970325302804e-12,1.138106770658602e-11,1.8918960395802055e-12,6.015694027834307,7.456629080660305e-11,3.101473572097305e-11,8.971886854898566e-12,3.4568799431570287,6.699309587681902e-12,1.8709939127813705e-11,2.8046105042311322e-12,6.671136366203879,4.337131026760011e-12,7.826391275585943e-12,2.4137693012519206e-12,3.2423940728414777,3.683859461709481e-12,1.3128458800092091e-11,1.9652410857119797e-12,6.680329907379192,1.8839712241611448e-11,1.641211852621016e-11,3.6094807571347605e-12,4.546947228841374
001 (13).edf,30,40,0,5.197387237363595e-12,6.325411683727391e-12,2.0685351848070186e-12,3.057918342499701,8.82151497746222e-12,4.124533401088701e-12,3.82270988768927e-12,1.0789553804151943,5.729049057519809e-12,1.2898625459941929e-11,2.8671078166641183e-12,4.498828186708893,6.729970904724552e-12,5.730495086313694e-12,2.4814269169452372e-12,2.3093547697017107,5.250093759281764e-12,7.696412499395399e-12,1.951611115751776e-12,3.943619933949126,6.3456031872703885e-12,7.355095626093422e-12,2.638278184371484e-12,2.7878393073418923
001 (13).edf,35,45,0,1.078319509444163e-11,4.7102902967951375e-12,1.803791650738904e-12,2.611327253269865,1.171868017700398e-11,5.282732378281821e-12,5.14984666290893e-12,1.0258038198166137,7.980750414877688e-12,5.6901903435386275e-12,2.4869070805095256e-12,2.288059086780517,7.106120837802018e-12,4.6289576543709625e-12,2.434660067513332e-12,1.901274726659809,1.0595338604692439e-11,4.87885673098747e-12,1.7018350195773051e-12,2.8668212105538062,9.636817025763551e-12,5.038205480794804e-12,2.7154080962495996e-12,1.8554137360617537
001 (13).edf,40,50,0,3.322352521078306e-11,7.671045645676725e-12,2.30333721282982e-12,3.330404945896862,1.245148823189159e-10,2.944209750299577e-11,1.1976840056981456e-11,2.45825254098084,2.376286367583103e-11,8.306233085527265e-12,3.082759952384896e-12,2.694414490204262,3.072016768850192e-11,6.898230750942885e-12,3.3300999053490754e-12,2.0714786183628875,3.4329549858744833e-11,8.442711404780243e-12,2.991021847965049e-12,2.8226846321849064,4.9310197750555344e-11,1.2152063677984579e-11,4.736811795102059e-12,2.5654520811973174
001 (13).edf,45,55,0,1.69989100752932e-11,5.376431189005872e-12,2.3182371101057976e-12,2.3191895106711096,1.6042879029981502e-11,7.581813293823571e-12,6.394023906558067e-12,1.1857655530576359,1.8888036136482054e-11,7.418467190140221e-12,2.8806150445595724e-12,2.575306688115439,1.3075455366065727e-11,6.834595302092949e-12,2.8953901392118954e-12,2.3605092831991468,2.5921539087616004e-11,6.877338562156697e-12,2.8112525687144723e-12,2.4463609704415714,1.81853639390877e-11,6.817729107443863e-12,3.4599037538299605e-12,1.9704967515055696
001 (13).edf,50,60,0,4.0807013267878584e-11,5.770789551708371e-12,1.6359121376616329e-12,3.5275669266425993,8.068238683456997e-12,5.475354804552967e-12,3.6158002322518918e-12,1.5142857605114317,4.611658890336111e-12,5.075922630770317e-12,3.1143386588082924e-12,1.6298557051315121,5.9327754551974766e-12,3.4480744490379466e-12,2.129819848338652e-12,1.6189512233758119,1.9675820426811164e-11,3.70291521779427e-12,1.3977901277765278e-12,2.649121026262016,1.5819101344736068e-11,4.694611330772775e-12,2.3787322009673994e-12,1.973577071375894
001 (13).edf,55,65,0,1.5699412386696642e-10,1.385866428949214e-11,2.673870783204158e-12,5.182997015616812,1.7200499277674935e-11,7.181564754756405e-12,5.997929425196206e-12,1.1973406563585032,1.1966514026924974e-11,7.52638969754797e-12,4.443644303603203e-12,1.6937426092914487,7.30867155061674e-12,4.761675883228785e-12,3.89512889332969e-12,1.2224694005333263,9.029772566171416e-11,8.611016963706511e-12,2.6369052122083586e-12,3.2655769816219316,5.675350687677944e-11,8.387862317746362e-12,3.929495723508323e-12,2.1345900105109497
001 (13).edf,60,70,0,4.725268248093567e-10,4.528337732904073e-11,8.676504771026566e-12,5.219080554217571,4.062507676913161e-11,2.234080859088996e-11,1.2649701164055713e-11,1.7661135469643863,1.565813759247631e-11,1.0157382467589178e-11,1.0714783080209555e-11,0.9479783577093681,1.0058587192578488e-11,9.358646047818055e-12,1.049300483902662e-11,0.8918938084361168,2.3865148538971513e-10,2.8491466311723262e-11,8.996058318755251e-12,3.167105559145098,1.5550402235065165e-10,2.3126336149412238e-11,1.030601043461474e-11,2.2439659164071815
001 (13).edf,65,75,0,7.884477379639913e-11,1.2716910714954617e-11,1.9880946895566026e-12,6.3965317053338255,1.7700682784137636e-11,8.83908040388192e-12,5.483667388624324e-12,1.6118921476197265,5.079499182283019e-12,7.73161962107824e-12,3.773646586356607e-12,2.048845710414814,6.02713516177912e-12,5.476844795715341e-12,2.741657453623159e-12,1.9976400729703025,4.567841784013797e-11,9.89004255249517e-12,2.0696134022439823e-12,4.778690813352809,3.0666101752947376e-11,8.930899617625056e-12,3.2113359040809343e-12,2.7810543289089615
001 (13).edf,70,80,0,1.0380944758246435e-11,3.073986233565012e-11,1.684775896998575e-12,18.245668394480905,4.3338592216826085e-12,8.440901416273987e-12,5.708004315789814e-12,1.4787832925991795,5.775697984387741e-12,2.2727179430876086e-11,3.0647554164606015e-12,7.4156584596636606,4.8992746958823695e-12,1.3265914070367166e-11,2.5197857049182314e-12,5.264699313308332,8.101876221804777e-12,3.458391170860173e-11,1.900675419322063e-12,18.195590555349632,6.698330576400787e-12,2.1951553792353815e-11,2.9755993506978573e-12,7.377187317642609
